,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.55,49,49,6.55
1,2,44,44,6.68,93,93,6.61
2,3,47,47,7.13,140,140,6.79
3,4,49,49,7.14,189,189,6.88
4,5,46,46,7.91,235,235,7.08
5,6,46,46,7.57,281,281,7.16
6,7,40,40,8.4,321,321,7.31
7,8,40,40,7.65,361,361,7.35
