,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,6,6,9.0,6,6,9.0
1,2,0,0,,6,6,9.0
2,3,6,6,9.0,12,12,9.0
3,4,4,4,8.0,16,16,8.75
4,5,0,0,,16,16,8.75
5,6,0,0,,16,16,8.75
6,7,6,6,10.0,22,22,9.09
