,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.43,49,49,6.43
1,2,44,44,7.3,93,93,6.84
2,3,47,47,7.06,140,140,6.91
3,4,49,49,7.29,189,189,7.01
4,5,46,46,6.91,235,235,6.99
5,6,46,46,8.04,281,281,7.16
6,7,40,40,8.15,321,321,7.29
7,8,40,40,7.4,361,361,7.3
