,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.0,49,49,8.0
1,2,44,44,7.52,93,93,7.77
2,3,47,47,8.43,140,140,7.99
3,4,49,49,8.57,189,189,8.14
4,5,46,46,7.91,235,235,8.1
5,6,46,46,8.74,281,281,8.2
6,7,40,40,9.35,321,321,8.35
7,8,40,40,8.85,361,361,8.4
