,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.98,49,49,6.98
1,2,44,44,7.14,93,93,7.05
2,3,46,46,7.67,139,139,7.26
3,4,46,46,7.24,185,185,7.25
4,5,39,39,8.15,224,224,7.41
5,6,40,40,7.82,264,264,7.47
6,7,45,45,7.58,309,309,7.49
7,8,40,40,7.6,349,349,7.5
