,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.82,49,49,7.82
1,2,44,44,7.66,93,93,7.74
2,3,43,43,8.12,136,136,7.86
3,4,47,47,8.43,183,183,8.01
4,5,42,42,7.86,225,225,7.98
5,6,40,40,7.72,265,265,7.94
6,7,41,41,7.95,306,306,7.94
7,8,40,40,8.1,346,346,7.96
