,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,4.84,49,49,4.84
1,2,44,44,4.75,93,93,4.8
2,3,43,43,4.91,136,136,4.83
3,4,47,47,5.79,183,183,5.08
4,5,42,42,5.17,225,225,5.09
5,6,40,40,4.75,265,265,5.04
6,7,41,41,6.15,306,306,5.19
7,8,40,40,7.0,346,346,5.4
