,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.47,49,49,7.47
1,2,44,44,8.23,93,93,7.83
2,3,46,46,7.7,139,139,7.78
3,4,46,46,7.54,185,185,7.72
4,5,39,39,8.08,224,224,7.79
5,6,40,40,7.12,264,264,7.69
6,7,45,45,8.53,309,309,7.81
7,8,38,38,8.37,347,347,7.87
