,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.78,49,49,6.78
1,2,44,44,7.16,93,93,6.96
2,3,43,43,6.67,136,136,6.87
3,4,47,47,7.11,183,183,6.93
4,5,42,42,8.24,225,225,7.17
5,6,40,40,7.38,265,265,7.2
6,7,41,41,7.22,306,306,7.21
7,8,40,40,6.85,346,346,7.16
