,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.33,49,49,6.33
1,2,44,44,6.39,93,93,6.35
2,3,47,47,7.06,140,140,6.59
3,4,49,49,6.96,189,189,6.69
4,5,46,46,5.26,235,235,6.41
5,6,46,46,7.22,281,281,6.54
6,7,40,40,7.25,321,321,6.63
7,8,40,40,6.6,361,361,6.63
