Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1221MA03,1,2012,HS712,4,BC,CREDIT
1221MA03,1,2012,MA505,6,AA,CREDIT
1221MA03,1,2012,MA701,6,AA,CREDIT
1221MA03,1,2012,MA731,6,BB,CREDIT
1221MA03,2,2012,MA707,6,AB,CREDIT
