,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.41,49,49,8.41
1,2,44,44,7.89,93,93,8.16
2,3,47,47,8.04,140,140,8.12
3,4,49,49,8.57,189,189,8.24
4,5,52,52,7.92,241,241,8.17
5,6,46,46,8.78,287,287,8.27
6,7,40,40,8.75,327,327,8.33
7,8,40,40,8.8,367,367,8.38
