,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.2,49,49,8.2
1,2,44,44,7.86,93,93,8.04
2,3,47,47,8.26,140,140,8.11
3,4,49,49,9.06,189,189,8.36
4,5,52,52,8.46,241,241,8.38
5,6,46,46,8.48,287,287,8.4
6,7,40,40,9.05,327,327,8.48
7,8,40,40,8.5,367,367,8.48
