,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.33,49,49,9.33
1,2,44,44,9.09,93,93,9.22
2,3,47,47,8.51,140,140,8.98
3,4,49,49,9.45,189,189,9.1
4,5,52,52,8.73,241,241,9.02
5,6,46,46,9.91,287,287,9.16
6,7,40,40,9.15,327,327,9.16
7,8,40,40,10.0,367,367,9.25
