,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.78,49,49,7.78
1,2,44,44,7.2,93,93,7.51
2,3,43,43,7.19,136,136,7.4
3,4,47,47,8.17,183,183,7.6
4,5,42,42,8.1,225,225,7.69
5,6,40,40,7.68,265,265,7.69
6,7,41,41,8.1,306,306,7.75
7,8,40,40,7.8,346,346,7.75
