,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.73,49,49,8.73
1,2,44,44,8.68,93,93,8.71
2,3,47,47,9.6,140,140,9.01
3,4,49,49,9.12,189,189,9.04
4,5,52,52,9.31,241,241,9.1
5,6,46,46,9.78,287,287,9.21
6,7,40,40,9.55,327,327,9.25
7,8,40,40,9.55,367,367,9.28
