,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,4,4,7.0,4,4,7.0
1,2,6,6,5.0,10,10,5.8
2,3,12,12,6.5,22,22,6.18
