,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.53,49,49,6.53
1,2,44,44,5.48,93,93,6.03
2,3,47,47,6.62,140,140,6.23
3,4,49,49,7.41,189,189,6.53
4,5,52,52,7.12,241,241,6.66
5,6,46,46,7.83,287,287,6.85
6,7,40,40,8.35,327,327,7.03
7,8,40,40,8.8,367,367,7.22
