,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.57,49,49,8.57
1,2,44,44,8.77,93,93,8.67
2,3,43,43,9.49,136,136,8.93
3,4,47,47,8.72,183,183,8.87
4,5,48,48,8.81,231,231,8.86
5,6,40,40,8.93,271,271,8.87
6,7,41,41,8.71,312,312,8.85
7,8,40,40,8.8,352,352,8.84
