,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.9,49,49,5.9
1,2,44,44,6.57,93,93,6.22
2,3,43,43,7.26,136,136,6.54
3,4,47,47,7.74,183,183,6.85
4,5,42,42,8.21,225,225,7.11
5,6,40,40,7.85,265,265,7.22
6,7,41,41,7.73,306,306,7.29
7,8,40,40,7.55,346,346,7.32
