,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.94,49,49,7.94
1,2,44,44,6.55,93,93,7.28
2,3,46,46,7.8,139,139,7.45
3,4,46,46,7.63,185,185,7.5
4,5,39,39,8.0,224,224,7.58
5,6,40,40,7.88,264,264,7.63
6,7,45,45,7.42,309,309,7.6
7,8,38,38,6.26,347,347,7.45
