,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.41,49,49,7.41
1,2,44,44,7.02,93,93,7.23
2,3,47,47,6.91,140,140,7.12
3,4,49,49,8.08,189,189,7.37
4,5,52,52,7.73,241,241,7.45
5,6,46,46,7.74,287,287,7.49
6,7,40,40,8.25,327,327,7.59
7,8,40,40,8.7,367,367,7.71
