,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.31,49,49,8.31
1,2,44,44,7.93,93,93,8.13
2,3,43,43,9.58,136,136,8.59
3,4,47,47,8.87,183,183,8.66
4,5,48,48,8.73,231,231,8.68
5,6,40,40,8.45,271,271,8.64
6,7,41,41,8.93,312,312,8.68
7,8,40,40,9.45,352,352,8.77
