,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.84,49,49,6.84
1,2,44,44,6.32,93,93,6.59
2,3,46,46,5.54,139,139,6.24
3,4,46,46,5.2,185,185,5.98
4,5,39,39,5.77,224,224,5.95
5,6,40,40,6.0,264,264,5.95
6,7,45,45,6.44,309,309,6.03
7,8,40,40,6.4,349,349,6.07
