,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.65,49,49,6.65
1,2,44,44,6.41,93,93,6.54
2,3,47,47,5.91,140,140,6.33
3,4,49,49,6.59,189,189,6.4
4,5,46,46,6.7,235,235,6.46
5,6,46,46,6.3,281,281,6.43
6,7,40,40,8.15,321,321,6.64
7,8,40,40,6.7,361,361,6.65
