,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,8.1,40,40,8.1
1,2,46,46,8.17,86,86,8.14
2,3,50,50,7.6,136,136,7.94
3,4,45,45,9.0,181,181,8.2
