,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.45,49,49,7.45
1,2,44,44,7.95,93,93,7.69
2,3,47,47,8.85,140,140,8.08
3,4,49,49,8.59,189,189,8.21
4,5,46,46,8.78,235,235,8.32
5,6,46,46,8.22,281,281,8.31
6,7,40,40,9.7,321,321,8.48
7,8,40,40,8.95,361,361,8.53
