,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.12,49,49,7.12
1,2,44,44,6.57,93,93,6.86
2,3,47,47,6.55,140,140,6.76
3,4,49,49,6.67,189,189,6.74
4,5,46,46,5.22,235,235,6.44
5,6,46,46,5.04,281,281,6.21
6,7,40,40,5.9,321,321,6.17
7,8,40,40,5.65,361,361,6.11
