,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.18,49,49,9.18
1,2,44,44,8.09,93,93,8.67
2,3,43,43,7.86,136,136,8.41
3,4,47,47,7.15,183,183,8.09
4,5,42,42,8.02,225,225,8.08
5,6,40,40,7.65,265,265,8.01
6,7,41,41,9.2,306,306,8.17
7,8,40,40,8.85,346,346,8.25
