,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.37,49,49,9.37
1,2,44,44,8.2,93,93,8.82
2,3,46,46,8.09,139,139,8.58
3,4,46,46,8.48,185,185,8.55
4,5,45,45,8.73,230,230,8.59
5,6,40,40,8.2,270,270,8.53
6,7,45,45,7.84,315,315,8.43
7,8,38,38,8.74,353,353,8.46
