,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.37,49,49,8.37
1,2,44,44,7.68,93,93,8.04
2,3,46,46,7.8,139,139,7.96
3,4,46,46,7.48,185,185,7.84
4,5,45,45,7.93,230,230,7.86
5,6,40,40,7.95,270,270,7.87
6,7,45,45,6.13,315,315,7.63
7,8,38,38,7.79,353,353,7.64
