,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,8.55,40,40,8.55
1,2,46,46,8.3,86,86,8.42
2,3,50,50,7.8,136,136,8.19
3,4,45,45,8.0,181,181,8.14
