,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.51,49,49,9.51
1,2,44,44,10.0,93,93,9.74
2,3,43,43,10.0,136,136,9.82
3,4,47,47,10.0,183,183,9.87
4,5,42,42,10.0,225,225,9.89
5,6,40,40,9.85,265,265,9.89
6,7,41,41,10.0,306,306,9.9
7,8,40,40,9.4,346,346,9.84
