,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.2,49,49,6.2
1,2,44,44,7.27,93,93,6.71
2,3,47,47,7.94,140,140,7.12
3,4,49,49,6.67,189,189,7.01
4,5,52,52,6.15,241,241,6.82
5,6,46,46,5.96,287,287,6.68
6,7,40,40,6.95,327,327,6.72
7,8,40,40,6.8,367,367,6.72
